Symbol,Date,Close
COH,18-Sep-15,81.79
COH,21-Sep-15,81
COH,22-Sep-15,82.69
COH,23-Sep-15,81.8
COH,24-Sep-15,85.28
COH,25-Sep-15,85.5
COH,28-Sep-15,85.61
COH,29-Sep-15,81.76
COH,30-Sep-15,83.47
COH,1/10/2015,84.21
COH,2/10/2015,81.94
COH,5/10/2015,83.64
COH,6/10/2015,83.5
COH,7/10/2015,84.02
COH,8/10/2015,84.8
COH,9/10/2015,84.9
COH,12/10/2015,84.44
COH,13-Oct-15,84.21
COH,14-Oct-15,85.43
COH,15-Oct-15,84.39
COH,16-Oct-15,84.07
COH,19-Oct-15,84.45
COH,20-Oct-15,84.82
COH,21-Oct-15,84.19
COH,22-Oct-15,83.89
COH,23-Oct-15,84.2
COH,26-Oct-15,84.12
COH,27-Oct-15,85.54
COH,28-Oct-15,87.39
